load_dt (UTC);map_code;load_nature;load_power (MW);commodity;load_power (GW)
2018-01-02 02:45:00+00:00;FR;load_nature_forecast D-0;50400.0;EL;50.4
2018-01-02 02:45:00+00:00;FR;load_nature_forecast D-1;51200.0;EL;51.2
2018-01-02 02:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 03:00:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2018-01-02 03:00:00+00:00;FR;load_nature_forecast D-1;50800.0;EL;50.8
2018-01-02 03:00:00+00:00;FR;load_nature_observation;51589.0;EL;51.589
2018-01-02 03:15:00+00:00;FR;load_nature_forecast D-0;50050.0;EL;50.05
2018-01-02 03:15:00+00:00;FR;load_nature_forecast D-1;50750.0;EL;50.75
2018-01-02 03:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 03:30:00+00:00;FR;load_nature_forecast D-0;49900.0;EL;49.9
2018-01-02 03:30:00+00:00;FR;load_nature_forecast D-1;50700.0;EL;50.7
2018-01-02 03:30:00+00:00;FR;load_nature_observation;51522.0;EL;51.522
2018-01-02 03:45:00+00:00;FR;load_nature_forecast D-0;50300.0;EL;50.3
2018-01-02 03:45:00+00:00;FR;load_nature_forecast D-1;51000.0;EL;51.0
2018-01-02 03:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 04:00:00+00:00;FR;load_nature_forecast D-0;50700.0;EL;50.7
2018-01-02 04:00:00+00:00;FR;load_nature_forecast D-1;51300.0;EL;51.3
2018-01-02 04:00:00+00:00;FR;load_nature_observation;51819.0;EL;51.819
2018-01-02 04:15:00+00:00;FR;load_nature_forecast D-0;51400.0;EL;51.4
2018-01-02 04:15:00+00:00;FR;load_nature_forecast D-1;51900.0;EL;51.9
2018-01-02 04:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 04:30:00+00:00;FR;load_nature_forecast D-0;52100.0;EL;52.1
2018-01-02 04:30:00+00:00;FR;load_nature_forecast D-1;52500.0;EL;52.5
2018-01-02 04:30:00+00:00;FR;load_nature_observation;53489.0;EL;53.489
2018-01-02 04:45:00+00:00;FR;load_nature_forecast D-0;53050.0;EL;53.05
2018-01-02 04:45:00+00:00;FR;load_nature_forecast D-1;53250.0;EL;53.25
2018-01-02 04:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 05:00:00+00:00;FR;load_nature_forecast D-0;54000.0;EL;54.0
2018-01-02 05:00:00+00:00;FR;load_nature_forecast D-1;54000.0;EL;54.0
2018-01-02 05:00:00+00:00;FR;load_nature_observation;54909.0;EL;54.909
2018-01-02 05:15:00+00:00;FR;load_nature_forecast D-0;55250.0;EL;55.25
2018-01-02 05:15:00+00:00;FR;load_nature_forecast D-1;55050.0;EL;55.05
2018-01-02 05:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 05:30:00+00:00;FR;load_nature_forecast D-0;56500.0;EL;56.5
2018-01-02 05:30:00+00:00;FR;load_nature_forecast D-1;56100.0;EL;56.1
2018-01-02 05:30:00+00:00;FR;load_nature_observation;57692.0;EL;57.692
2018-01-02 05:45:00+00:00;FR;load_nature_forecast D-0;57550.0;EL;57.55
2018-01-02 05:45:00+00:00;FR;load_nature_forecast D-1;57050.0;EL;57.05
2018-01-02 05:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 06:00:00+00:00;FR;load_nature_forecast D-0;58600.0;EL;58.6
2018-01-02 06:00:00+00:00;FR;load_nature_forecast D-1;58000.0;EL;58.0
2018-01-02 06:00:00+00:00;FR;load_nature_observation;59563.0;EL;59.563
2018-01-02 06:15:00+00:00;FR;load_nature_forecast D-0;59400.0;EL;59.4
2018-01-02 06:15:00+00:00;FR;load_nature_forecast D-1;59100.0;EL;59.1
2018-01-02 06:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 06:30:00+00:00;FR;load_nature_forecast D-0;60200.0;EL;60.2
2018-01-02 06:30:00+00:00;FR;load_nature_forecast D-1;60200.0;EL;60.2
2018-01-02 06:30:00+00:00;FR;load_nature_observation;61423.0;EL;61.423
2018-01-02 06:45:00+00:00;FR;load_nature_forecast D-0;61150.0;EL;61.15
2018-01-02 06:45:00+00:00;FR;load_nature_forecast D-1;61250.0;EL;61.25
2018-01-02 06:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 07:00:00+00:00;FR;load_nature_forecast D-0;62100.0;EL;62.1
2018-01-02 07:00:00+00:00;FR;load_nature_forecast D-1;62300.0;EL;62.3
2018-01-02 07:00:00+00:00;FR;load_nature_observation;63304.0;EL;63.304
2018-01-02 07:15:00+00:00;FR;load_nature_forecast D-0;62450.0;EL;62.45
2018-01-02 07:15:00+00:00;FR;load_nature_forecast D-1;62750.0;EL;62.75
2018-01-02 07:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 07:30:00+00:00;FR;load_nature_forecast D-0;62800.0;EL;62.8
2018-01-02 07:30:00+00:00;FR;load_nature_forecast D-1;63200.0;EL;63.2
2018-01-02 07:30:00+00:00;FR;load_nature_observation;64293.0;EL;64.293
2018-01-02 07:45:00+00:00;FR;load_nature_forecast D-0;63200.0;EL;63.2
2018-01-02 07:45:00+00:00;FR;load_nature_forecast D-1;63550.0;EL;63.55
2018-01-02 07:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 08:00:00+00:00;FR;load_nature_forecast D-0;63600.0;EL;63.6
2018-01-02 08:00:00+00:00;FR;load_nature_forecast D-1;63900.0;EL;63.9
2018-01-02 08:00:00+00:00;FR;load_nature_observation;65030.0;EL;65.03
2018-01-02 08:15:00+00:00;FR;load_nature_forecast D-0;64150.0;EL;64.15
2018-01-02 08:15:00+00:00;FR;load_nature_forecast D-1;64450.0;EL;64.45
2018-01-02 08:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 08:30:00+00:00;FR;load_nature_forecast D-0;64700.0;EL;64.7
2018-01-02 08:30:00+00:00;FR;load_nature_forecast D-1;65000.0;EL;65.0
2018-01-02 08:30:00+00:00;FR;load_nature_observation;66124.0;EL;66.124
2018-01-02 08:45:00+00:00;FR;load_nature_forecast D-0;65150.0;EL;65.15
2018-01-02 08:45:00+00:00;FR;load_nature_forecast D-1;65400.0;EL;65.4
2018-01-02 08:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 09:00:00+00:00;FR;load_nature_forecast D-0;65600.0;EL;65.6
2018-01-02 09:00:00+00:00;FR;load_nature_forecast D-1;65800.0;EL;65.8
2018-01-02 09:00:00+00:00;FR;load_nature_observation;66985.0;EL;66.985
2018-01-02 09:15:00+00:00;FR;load_nature_forecast D-0;65950.0;EL;65.95
2018-01-02 09:15:00+00:00;FR;load_nature_forecast D-1;66100.0;EL;66.1
2018-01-02 09:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 09:30:00+00:00;FR;load_nature_forecast D-0;66300.0;EL;66.3
2018-01-02 09:30:00+00:00;FR;load_nature_forecast D-1;66400.0;EL;66.4
2018-01-02 09:30:00+00:00;FR;load_nature_observation;67458.0;EL;67.458
2018-01-02 09:45:00+00:00;FR;load_nature_forecast D-0;66600.0;EL;66.6
2018-01-02 09:45:00+00:00;FR;load_nature_forecast D-1;66500.0;EL;66.5
2018-01-02 09:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 10:00:00+00:00;FR;load_nature_forecast D-0;66900.0;EL;66.9
2018-01-02 10:00:00+00:00;FR;load_nature_forecast D-1;66600.0;EL;66.6
2018-01-02 10:00:00+00:00;FR;load_nature_observation;67930.0;EL;67.93
2018-01-02 10:15:00+00:00;FR;load_nature_forecast D-0;67350.0;EL;67.35
2018-01-02 10:15:00+00:00;FR;load_nature_forecast D-1;66900.0;EL;66.9
2018-01-02 10:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 10:30:00+00:00;FR;load_nature_forecast D-0;67800.0;EL;67.8
2018-01-02 10:30:00+00:00;FR;load_nature_forecast D-1;67200.0;EL;67.2
2018-01-02 10:30:00+00:00;FR;load_nature_observation;68804.0;EL;68.804
2018-01-02 10:45:00+00:00;FR;load_nature_forecast D-0;68250.0;EL;68.25
2018-01-02 10:45:00+00:00;FR;load_nature_forecast D-1;67650.0;EL;67.65
2018-01-02 10:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 11:00:00+00:00;FR;load_nature_forecast D-0;68700.0;EL;68.7
2018-01-02 11:00:00+00:00;FR;load_nature_forecast D-1;68100.0;EL;68.1
2018-01-02 11:00:00+00:00;FR;load_nature_observation;69473.0;EL;69.473
2018-01-02 11:15:00+00:00;FR;load_nature_forecast D-0;68550.0;EL;68.55
2018-01-02 11:15:00+00:00;FR;load_nature_forecast D-1;68000.0;EL;68.0
2018-01-02 11:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 11:30:00+00:00;FR;load_nature_forecast D-0;68400.0;EL;68.4
2018-01-02 11:30:00+00:00;FR;load_nature_forecast D-1;67900.0;EL;67.9
2018-01-02 11:30:00+00:00;FR;load_nature_observation;69931.0;EL;69.931
2018-01-02 11:45:00+00:00;FR;load_nature_forecast D-0;69100.0;EL;69.1
2018-01-02 11:45:00+00:00;FR;load_nature_forecast D-1;68600.0;EL;68.6
2018-01-02 11:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 12:00:00+00:00;FR;load_nature_forecast D-0;69800.0;EL;69.8
2018-01-02 12:00:00+00:00;FR;load_nature_forecast D-1;69300.0;EL;69.3
2018-01-02 12:00:00+00:00;FR;load_nature_observation;70534.0;EL;70.534
2018-01-02 12:15:00+00:00;FR;load_nature_forecast D-0;68650.0;EL;68.65
2018-01-02 12:15:00+00:00;FR;load_nature_forecast D-1;68250.0;EL;68.25
2018-01-02 12:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 12:30:00+00:00;FR;load_nature_forecast D-0;67500.0;EL;67.5
2018-01-02 12:30:00+00:00;FR;load_nature_forecast D-1;67200.0;EL;67.2
2018-01-02 12:30:00+00:00;FR;load_nature_observation;69434.0;EL;69.434
2018-01-02 12:45:00+00:00;FR;load_nature_forecast D-0;67100.0;EL;67.1
2018-01-02 12:45:00+00:00;FR;load_nature_forecast D-1;67000.0;EL;67.0
2018-01-02 12:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 13:00:00+00:00;FR;load_nature_forecast D-0;66700.0;EL;66.7
2018-01-02 13:00:00+00:00;FR;load_nature_forecast D-1;66800.0;EL;66.8
2018-01-02 13:00:00+00:00;FR;load_nature_observation;68527.0;EL;68.527
2018-01-02 13:15:00+00:00;FR;load_nature_forecast D-0;66550.0;EL;66.55
2018-01-02 13:15:00+00:00;FR;load_nature_forecast D-1;66550.0;EL;66.55
2018-01-02 13:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 13:30:00+00:00;FR;load_nature_forecast D-0;66400.0;EL;66.4
2018-01-02 13:30:00+00:00;FR;load_nature_forecast D-1;66300.0;EL;66.3
2018-01-02 13:30:00+00:00;FR;load_nature_observation;68079.0;EL;68.079
2018-01-02 13:45:00+00:00;FR;load_nature_forecast D-0;65550.0;EL;65.55
2018-01-02 13:45:00+00:00;FR;load_nature_forecast D-1;65400.0;EL;65.4
2018-01-02 13:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 14:00:00+00:00;FR;load_nature_forecast D-0;64700.0;EL;64.7
2018-01-02 14:00:00+00:00;FR;load_nature_forecast D-1;64500.0;EL;64.5
2018-01-02 14:00:00+00:00;FR;load_nature_observation;66557.0;EL;66.557
2018-01-02 14:15:00+00:00;FR;load_nature_forecast D-0;64500.0;EL;64.5
2018-01-02 14:15:00+00:00;FR;load_nature_forecast D-1;64200.0;EL;64.2
2018-01-02 14:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 14:30:00+00:00;FR;load_nature_forecast D-0;64300.0;EL;64.3
2018-01-02 14:30:00+00:00;FR;load_nature_forecast D-1;63900.0;EL;63.9
2018-01-02 14:30:00+00:00;FR;load_nature_observation;66194.0;EL;66.194
2018-01-02 14:45:00+00:00;FR;load_nature_forecast D-0;64100.0;EL;64.1
2018-01-02 14:45:00+00:00;FR;load_nature_forecast D-1;63650.0;EL;63.65
2018-01-02 14:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 15:00:00+00:00;FR;load_nature_forecast D-0;63900.0;EL;63.9
2018-01-02 15:00:00+00:00;FR;load_nature_forecast D-1;63400.0;EL;63.4
2018-01-02 15:00:00+00:00;FR;load_nature_observation;65682.0;EL;65.682
2018-01-02 15:15:00+00:00;FR;load_nature_forecast D-0;63900.0;EL;63.9
2018-01-02 15:15:00+00:00;FR;load_nature_forecast D-1;63500.0;EL;63.5
2018-01-02 15:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 15:30:00+00:00;FR;load_nature_forecast D-0;63900.0;EL;63.9
2018-01-02 15:30:00+00:00;FR;load_nature_forecast D-1;63600.0;EL;63.6
2018-01-02 15:30:00+00:00;FR;load_nature_observation;65629.0;EL;65.629
2018-01-02 15:45:00+00:00;FR;load_nature_forecast D-0;64450.0;EL;64.45
2018-01-02 15:45:00+00:00;FR;load_nature_forecast D-1;63900.0;EL;63.9
2018-01-02 15:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 16:00:00+00:00;FR;load_nature_forecast D-0;65000.0;EL;65.0
2018-01-02 16:00:00+00:00;FR;load_nature_forecast D-1;64200.0;EL;64.2
2018-01-02 16:00:00+00:00;FR;load_nature_observation;66046.0;EL;66.046
2018-01-02 16:15:00+00:00;FR;load_nature_forecast D-0;66100.0;EL;66.1
2018-01-02 16:15:00+00:00;FR;load_nature_forecast D-1;65200.0;EL;65.2
2018-01-02 16:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 16:30:00+00:00;FR;load_nature_forecast D-0;67200.0;EL;67.2
2018-01-02 16:30:00+00:00;FR;load_nature_forecast D-1;66200.0;EL;66.2
2018-01-02 16:30:00+00:00;FR;load_nature_observation;67910.0;EL;67.91
2018-01-02 16:45:00+00:00;FR;load_nature_forecast D-0;68450.0;EL;68.45
2018-01-02 16:45:00+00:00;FR;load_nature_forecast D-1;67300.0;EL;67.3
2018-01-02 16:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 17:00:00+00:00;FR;load_nature_forecast D-0;69700.0;EL;69.7
2018-01-02 17:00:00+00:00;FR;load_nature_forecast D-1;68400.0;EL;68.4
2018-01-02 17:00:00+00:00;FR;load_nature_observation;69493.0;EL;69.493
2018-01-02 17:15:00+00:00;FR;load_nature_forecast D-0;70100.0;EL;70.1
2018-01-02 17:15:00+00:00;FR;load_nature_forecast D-1;68700.0;EL;68.7
2018-01-02 17:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 17:30:00+00:00;FR;load_nature_forecast D-0;70500.0;EL;70.5
2018-01-02 17:30:00+00:00;FR;load_nature_forecast D-1;69000.0;EL;69.0
2018-01-02 17:30:00+00:00;FR;load_nature_observation;70350.0;EL;70.35
2018-01-02 17:45:00+00:00;FR;load_nature_forecast D-0;70900.0;EL;70.9
2018-01-02 17:45:00+00:00;FR;load_nature_forecast D-1;69400.0;EL;69.4
2018-01-02 17:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 18:00:00+00:00;FR;load_nature_forecast D-0;71300.0;EL;71.3
2018-01-02 18:00:00+00:00;FR;load_nature_forecast D-1;69800.0;EL;69.8
2018-01-02 18:00:00+00:00;FR;load_nature_observation;71435.0;EL;71.435
2018-01-02 18:15:00+00:00;FR;load_nature_forecast D-0;70750.0;EL;70.75
2018-01-02 18:15:00+00:00;FR;load_nature_forecast D-1;69300.0;EL;69.3
2018-01-02 18:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 18:30:00+00:00;FR;load_nature_forecast D-0;70200.0;EL;70.2
2018-01-02 18:30:00+00:00;FR;load_nature_forecast D-1;68800.0;EL;68.8
2018-01-02 18:30:00+00:00;FR;load_nature_observation;70547.0;EL;70.547
2018-01-02 18:45:00+00:00;FR;load_nature_forecast D-0;69350.0;EL;69.35
2018-01-02 18:45:00+00:00;FR;load_nature_forecast D-1;68100.0;EL;68.1
2018-01-02 18:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 19:00:00+00:00;FR;load_nature_forecast D-0;68500.0;EL;68.5
2018-01-02 19:00:00+00:00;FR;load_nature_forecast D-1;67400.0;EL;67.4
2018-01-02 19:00:00+00:00;FR;load_nature_observation;68878.0;EL;68.878
2018-01-02 19:15:00+00:00;FR;load_nature_forecast D-0;67500.0;EL;67.5
2018-01-02 19:15:00+00:00;FR;load_nature_forecast D-1;66550.0;EL;66.55
2018-01-02 19:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 19:30:00+00:00;FR;load_nature_forecast D-0;66500.0;EL;66.5
2018-01-02 19:30:00+00:00;FR;load_nature_forecast D-1;65700.0;EL;65.7
2018-01-02 19:30:00+00:00;FR;load_nature_observation;66822.0;EL;66.822
2018-01-02 19:45:00+00:00;FR;load_nature_forecast D-0;65450.0;EL;65.45
2018-01-02 19:45:00+00:00;FR;load_nature_forecast D-1;64800.0;EL;64.8
2018-01-02 19:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 20:00:00+00:00;FR;load_nature_forecast D-0;64400.0;EL;64.4
2018-01-02 20:00:00+00:00;FR;load_nature_forecast D-1;63900.0;EL;63.9
2018-01-02 20:00:00+00:00;FR;load_nature_observation;64636.0;EL;64.636
2018-01-02 20:15:00+00:00;FR;load_nature_forecast D-0;63250.0;EL;63.25
2018-01-02 20:15:00+00:00;FR;load_nature_forecast D-1;62900.0;EL;62.9
2018-01-02 20:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 20:30:00+00:00;FR;load_nature_forecast D-0;62100.0;EL;62.1
2018-01-02 20:30:00+00:00;FR;load_nature_forecast D-1;61900.0;EL;61.9
2018-01-02 20:30:00+00:00;FR;load_nature_observation;62963.0;EL;62.963
2018-01-02 20:45:00+00:00;FR;load_nature_forecast D-0;61250.0;EL;61.25
2018-01-02 20:45:00+00:00;FR;load_nature_forecast D-1;61200.0;EL;61.2
2018-01-02 20:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 21:00:00+00:00;FR;load_nature_forecast D-0;60400.0;EL;60.4
2018-01-02 21:00:00+00:00;FR;load_nature_forecast D-1;60500.0;EL;60.5
2018-01-02 21:00:00+00:00;FR;load_nature_observation;61448.0;EL;61.448
2018-01-02 21:15:00+00:00;FR;load_nature_forecast D-0;60750.0;EL;60.75
2018-01-02 21:15:00+00:00;FR;load_nature_forecast D-1;61000.0;EL;61.0
2018-01-02 21:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 21:30:00+00:00;FR;load_nature_forecast D-0;61100.0;EL;61.1
2018-01-02 21:30:00+00:00;FR;load_nature_forecast D-1;61500.0;EL;61.5
2018-01-02 21:30:00+00:00;FR;load_nature_observation;61450.0;EL;61.45
2018-01-02 21:45:00+00:00;FR;load_nature_forecast D-0;62000.0;EL;62.0
2018-01-02 21:45:00+00:00;FR;load_nature_forecast D-1;62550.0;EL;62.55
2018-01-02 21:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 22:00:00+00:00;FR;load_nature_forecast D-0;62900.0;EL;62.9
2018-01-02 22:00:00+00:00;FR;load_nature_forecast D-1;63600.0;EL;63.6
2018-01-02 22:00:00+00:00;FR;load_nature_observation;63819.0;EL;63.819
2018-01-02 22:15:00+00:00;FR;load_nature_forecast D-0;62400.0;EL;62.4
2018-01-02 22:15:00+00:00;FR;load_nature_forecast D-1;63200.0;EL;63.2
2018-01-02 22:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 22:30:00+00:00;FR;load_nature_forecast D-0;61900.0;EL;61.9
2018-01-02 22:30:00+00:00;FR;load_nature_forecast D-1;62800.0;EL;62.8
2018-01-02 22:30:00+00:00;FR;load_nature_observation;63209.0;EL;63.209
2018-01-02 22:45:00+00:00;FR;load_nature_forecast D-0;61200.0;EL;61.2
2018-01-02 22:45:00+00:00;FR;load_nature_forecast D-1;61650.0;EL;61.65
2018-01-02 22:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 23:00:00+00:00;FR;load_nature_forecast D-0;60500.0;EL;60.5
2018-01-02 23:00:00+00:00;FR;load_nature_forecast D-1;60500.0;EL;60.5
2018-01-02 23:00:00+00:00;FR;load_nature_observation;63024.0;EL;63.024
2018-01-02 23:15:00+00:00;FR;load_nature_forecast D-0;59450.0;EL;59.45
2018-01-02 23:15:00+00:00;FR;load_nature_forecast D-1;59300.0;EL;59.3
2018-01-02 23:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-02 23:30:00+00:00;FR;load_nature_forecast D-0;58400.0;EL;58.4
2018-01-02 23:30:00+00:00;FR;load_nature_forecast D-1;58100.0;EL;58.1
2018-01-02 23:30:00+00:00;FR;load_nature_observation;61104.0;EL;61.104
2018-01-02 23:45:00+00:00;FR;load_nature_forecast D-0;57150.0;EL;57.15
2018-01-02 23:45:00+00:00;FR;load_nature_forecast D-1;56950.0;EL;56.95
2018-01-02 23:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 00:00:00+00:00;FR;load_nature_forecast D-0;55900.0;EL;55.9
2018-01-03 00:00:00+00:00;FR;load_nature_forecast D-1;55800.0;EL;55.8
2018-01-03 00:00:00+00:00;FR;load_nature_observation;58297.0;EL;58.297
2018-01-03 00:15:00+00:00;FR;load_nature_forecast D-0;56000.0;EL;56.0
2018-01-03 00:15:00+00:00;FR;load_nature_forecast D-1;55850.0;EL;55.85
2018-01-03 00:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 00:30:00+00:00;FR;load_nature_forecast D-0;56100.0;EL;56.1
2018-01-03 00:30:00+00:00;FR;load_nature_forecast D-1;55900.0;EL;55.9
2018-01-03 00:30:00+00:00;FR;load_nature_observation;57350.0;EL;57.35
2018-01-03 00:45:00+00:00;FR;load_nature_forecast D-0;55800.0;EL;55.8
2018-01-03 00:45:00+00:00;FR;load_nature_forecast D-1;55650.0;EL;55.65
2018-01-03 00:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 01:00:00+00:00;FR;load_nature_forecast D-0;55500.0;EL;55.5
2018-01-03 01:00:00+00:00;FR;load_nature_forecast D-1;55400.0;EL;55.4
2018-01-03 01:00:00+00:00;FR;load_nature_observation;56619.0;EL;56.619
2018-01-03 01:15:00+00:00;FR;load_nature_forecast D-0;54550.0;EL;54.55
2018-01-03 01:15:00+00:00;FR;load_nature_forecast D-1;54650.0;EL;54.65
2018-01-03 01:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 01:30:00+00:00;FR;load_nature_forecast D-0;53600.0;EL;53.6
2018-01-03 01:30:00+00:00;FR;load_nature_forecast D-1;53900.0;EL;53.9
2018-01-03 01:30:00+00:00;FR;load_nature_observation;56062.0;EL;56.062
2018-01-03 01:45:00+00:00;FR;load_nature_forecast D-0;52550.0;EL;52.55
2018-01-03 01:45:00+00:00;FR;load_nature_forecast D-1;52950.0;EL;52.95
2018-01-03 01:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 02:00:00+00:00;FR;load_nature_forecast D-0;51500.0;EL;51.5
2018-01-03 02:00:00+00:00;FR;load_nature_forecast D-1;52000.0;EL;52.0
2018-01-03 02:00:00+00:00;FR;load_nature_observation;54051.0;EL;54.051
2018-01-03 02:15:00+00:00;FR;load_nature_forecast D-0;51100.0;EL;51.1
2018-01-03 02:15:00+00:00;FR;load_nature_forecast D-1;51350.0;EL;51.35
2018-01-03 02:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 02:30:00+00:00;FR;load_nature_forecast D-0;50700.0;EL;50.7
2018-01-03 02:30:00+00:00;FR;load_nature_forecast D-1;50700.0;EL;50.7
2018-01-03 02:30:00+00:00;FR;load_nature_observation;52875.0;EL;52.875
2018-01-03 02:45:00+00:00;FR;load_nature_forecast D-0;50250.0;EL;50.25
2018-01-03 02:45:00+00:00;FR;load_nature_forecast D-1;50250.0;EL;50.25
2018-01-03 02:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 03:00:00+00:00;FR;load_nature_forecast D-0;49800.0;EL;49.8
2018-01-03 03:00:00+00:00;FR;load_nature_forecast D-1;49800.0;EL;49.8
2018-01-03 03:00:00+00:00;FR;load_nature_observation;51831.0;EL;51.831
2018-01-03 03:15:00+00:00;FR;load_nature_forecast D-0;49600.0;EL;49.6
2018-01-03 03:15:00+00:00;FR;load_nature_forecast D-1;49650.0;EL;49.65
2018-01-03 03:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 03:30:00+00:00;FR;load_nature_forecast D-0;49400.0;EL;49.4
2018-01-03 03:30:00+00:00;FR;load_nature_forecast D-1;49500.0;EL;49.5
2018-01-03 03:30:00+00:00;FR;load_nature_observation;51616.0;EL;51.616
2018-01-03 03:45:00+00:00;FR;load_nature_forecast D-0;49800.0;EL;49.8
2018-01-03 03:45:00+00:00;FR;load_nature_forecast D-1;49750.0;EL;49.75
2018-01-03 03:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 04:00:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2018-01-03 04:00:00+00:00;FR;load_nature_forecast D-1;50000.0;EL;50.0
2018-01-03 04:00:00+00:00;FR;load_nature_observation;51763.0;EL;51.763
2018-01-03 04:15:00+00:00;FR;load_nature_forecast D-0;51050.0;EL;51.05
2018-01-03 04:15:00+00:00;FR;load_nature_forecast D-1;50750.0;EL;50.75
2018-01-03 04:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 04:30:00+00:00;FR;load_nature_forecast D-0;51900.0;EL;51.9
2018-01-03 04:30:00+00:00;FR;load_nature_forecast D-1;51500.0;EL;51.5
2018-01-03 04:30:00+00:00;FR;load_nature_observation;53528.0;EL;53.528
2018-01-03 04:45:00+00:00;FR;load_nature_forecast D-0;52800.0;EL;52.8
2018-01-03 04:45:00+00:00;FR;load_nature_forecast D-1;52200.0;EL;52.2
2018-01-03 04:45:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 05:00:00+00:00;FR;load_nature_forecast D-0;53700.0;EL;53.7
2018-01-03 05:00:00+00:00;FR;load_nature_forecast D-1;52900.0;EL;52.9
2018-01-03 05:00:00+00:00;FR;load_nature_observation;54950.0;EL;54.95
2018-01-03 05:15:00+00:00;FR;load_nature_forecast D-0;55200.0;EL;55.2
2018-01-03 05:15:00+00:00;FR;load_nature_forecast D-1;54150.0;EL;54.15
2018-01-03 05:15:00+00:00;FR;load_nature_observation;;EL;
2018-01-03 05:30:00+00:00;FR;load_nature_forecast D-0;56700.0;EL;56.7
2018-01-03 05:30:00+00:00;FR;load_nature_forecast D-1;55400.0;EL;55.4
2018-01-03 05:30:00+00:00;FR;load_nature_observation;57813.0;EL;57.813
2018-01-03 05:45:00+00:00;FR;load_nature_forecast D-0;57600.0;EL;57.6
