publication_id;version;publication_dt (UTC);outage_begin_dt (UTC);outage_end_dt (UTC);unit_name;available capacity (MW);nominal capacity (MW);producer_name;map_code;production_source;creation_dt (UTC);outage_type;outage_cause;outage_status;source
-EDF-05470-EDF-T-00088582_016;16;2022-12-31 14:59:00+00:00;;;ST ALBAN 2;980.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_015;15;2022-12-31 04:47:00+00:00;;;ST ALBAN 2;980.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_014;14;2022-12-31 03:17:00+00:00;;;ST ALBAN 2;980.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_013;13;2022-12-30 14:59:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_012;12;2022-12-30 10:54:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_011;11;2022-12-29 21:55:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_010;10;2022-12-29 20:15:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_009;9;2022-12-29 06:40:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_008;8;2022-12-28 02:51:00+00:00;;;ST ALBAN 2;554.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_007;7;2022-12-27 17:42:00+00:00;;;ST ALBAN 2;510.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_006;6;2022-12-27 10:31:00+00:00;;;ST ALBAN 2;95.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_005;5;2022-12-27 10:13:00+00:00;;;ST ALBAN 2;95.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_004;4;2022-12-27 09:28:00+00:00;;;ST ALBAN 2;95.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_003;3;2022-12-24 19:35:00+00:00;;;ST ALBAN 2;95.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_002;2;2022-12-24 07:37:00+00:00;;;ST ALBAN 2;163.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088582_001;1;2022-12-24 05:45:00+00:00;;;ST ALBAN 2;117.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089397_002;2;2023-01-04 11:54:00+00:00;;;GRAVELINES 2;440.0;910.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Annulé;RTE
-EDF-05470-EDF-T-00089397_001;1;2023-01-04 11:44:00+00:00;;;GRAVELINES 2;440.0;910.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088705_028;28;2023-01-04 06:55:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_027;27;2023-01-04 05:36:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_026;26;2023-01-03 22:01:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_025;25;2023-01-03 21:29:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_024;24;2023-01-03 15:34:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_023;23;2023-01-03 14:43:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_022;22;2023-01-02 22:20:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_021;21;2023-01-02 17:40:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_020;20;2023-01-02 17:25:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_019;19;2023-01-02 00:33:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_018;18;2023-01-01 02:19:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_017;17;2022-12-31 04:36:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_016;16;2022-12-30 21:31:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_015;15;2022-12-30 14:40:00+00:00;;;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_014;14;2022-12-30 10:19:00+00:00;;;GRAVELINES 3;700.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_013;13;2022-12-28 13:26:00+00:00;;;GRAVELINES 3;360.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_012;12;2022-12-27 17:01:00+00:00;;;GRAVELINES 3;350.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_011;11;2022-12-27 14:55:00+00:00;;;GRAVELINES 3;350.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_010;10;2022-12-27 11:35:00+00:00;;;GRAVELINES 3;225.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_009;9;2022-12-27 10:50:00+00:00;;;GRAVELINES 3;225.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_008;8;2022-12-27 10:35:00+00:00;;;GRAVELINES 3;115.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_007;7;2022-12-27 10:27:00+00:00;;;GRAVELINES 3;115.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_006;6;2022-12-27 09:49:00+00:00;;;GRAVELINES 3;375.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_005;5;2022-12-27 09:33:00+00:00;;;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_004;4;2022-12-26 03:54:00+00:00;;;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_003;3;2022-12-26 02:34:00+00:00;;;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_002;2;2022-12-25 21:49:00+00:00;;;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088705_001;1;2022-12-25 19:10:00+00:00;;;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089348_001;1;2023-01-04 05:06:00+00:00;;;CHINON 2;348.0;905.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089215_004;4;2023-01-02 15:20:00+00:00;;;BUGEY 4;880.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089215_003;3;2023-01-02 09:42:00+00:00;;;BUGEY 4;880.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089215_002;2;2023-01-02 07:34:00+00:00;;;BUGEY 4;880.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089215_001;1;2023-01-02 03:55:00+00:00;;;BUGEY 4;880.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089272_003;3;2023-01-02 14:10:00+00:00;;;BUGEY 4;150.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00089272_002;2;2023-01-02 13:55:00+00:00;;;BUGEY 4;150.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089272_001;1;2023-01-02 12:45:00+00:00;;;BUGEY 4;150.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089207_004;4;2023-01-02 12:35:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089207_003;3;2023-01-02 11:51:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089207_002;2;2023-01-02 09:59:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089207_001;1;2023-01-01 20:28:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00088566_009;9;2023-01-02 09:39:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_008;8;2023-01-02 07:29:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_007;7;2023-01-02 04:04:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_006;6;2023-01-02 03:53:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_005;5;2022-12-31 12:51:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_004;4;2022-12-27 16:35:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_003;3;2022-12-27 10:05:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_002;2;2022-12-25 15:00:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088566_001;1;2022-12-23 15:23:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_008;8;2023-01-02 09:29:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_007;7;2023-01-02 07:49:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_006;6;2023-01-01 18:08:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_005;5;2023-01-01 12:45:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_004;4;2023-01-01 11:49:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_003;3;2023-01-01 08:58:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_002;2;2023-01-01 04:11:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089133_001;1;2022-12-31 18:46:00+00:00;;;FLAMANVILLE 2;1306.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089217_001;1;2023-01-02 06:14:00+00:00;;;CHINON 2;203.0;905.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089136_002;2;2023-01-02 01:11:00+00:00;;;CRUAS 1;920.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089136_001;1;2022-12-31 21:51:00+00:00;;;CRUAS 1;920.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088902_004;4;2023-01-02 01:09:00+00:00;;;CRUAS 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088902_003;3;2022-12-31 13:03:00+00:00;;;CRUAS 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088902_002;2;2022-12-30 16:49:00+00:00;;;CRUAS 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088902_001;1;2022-12-28 15:18:00+00:00;;;CRUAS 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00089124_002;2;2023-01-02 00:48:00+00:00;;;BELLEVILLE 2;530.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00089124_001;1;2022-12-31 14:54:00+00:00;;;BELLEVILLE 2;600.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00089206_001;1;2023-01-01 19:03:00+00:00;;;DAMPIERRE 3;790.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089123_004;4;2023-01-01 17:53:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Inactif;RTE
-EDF-05470-EDF-T-00089123_003;3;2023-01-01 13:33:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089123_002;2;2023-01-01 08:03:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089123_001;1;2022-12-31 14:49:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00089198_002;2;2023-01-01 17:43:00+00:00;;;PALUEL 2;525.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Inactif;RTE
-EDF-05470-EDF-T-00089198_001;1;2023-01-01 15:28:00+00:00;;;PALUEL 2;525.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00088975_004;4;2023-01-01 16:03:00+00:00;;;CHINON 4;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088975_003;3;2022-12-31 13:01:00+00:00;;;CHINON 4;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088975_002;2;2022-12-30 16:54:00+00:00;;;CHINON 4;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088975_001;1;2022-12-29 15:32:00+00:00;;;CHINON 4;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088984_008;8;2023-01-01 12:43:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_007;7;2023-01-01 11:51:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_006;6;2023-01-01 08:53:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_005;5;2023-01-01 04:08:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_004;4;2022-12-31 18:44:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_003;3;2022-12-31 04:31:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_002;2;2022-12-30 18:22:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088984_001;1;2022-12-29 18:25:00+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088910_005;5;2022-12-31 19:12:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Inactif;RTE
-EDF-05470-EDF-T-00088910_004;4;2022-12-30 13:09:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088910_003;3;2022-12-29 09:42:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088910_002;2;2022-12-29 09:20:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088910_001;1;2022-12-28 20:04:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00088978_005;5;2022-12-31 19:09:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088978_004;4;2022-12-31 13:05:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088978_003;3;2022-12-30 16:47:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088978_002;2;2022-12-30 13:11:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088978_001;1;2022-12-29 15:41:00+00:00;;;DAMPIERRE 3;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088904_005;5;2022-12-31 13:12:00+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088904_004;4;2022-12-30 16:52:00+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088904_003;3;2022-12-29 01:04:00+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088904_002;2;2022-12-28 23:19:00+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088904_001;1;2022-12-28 15:25:00+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088900_003;3;2022-12-31 13:09:00+00:00;;;ST LAURENT 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088900_002;2;2022-12-30 16:45:00+00:00;;;ST LAURENT 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088900_001;1;2022-12-28 15:16:00+00:00;;;ST LAURENT 1;0.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088976_004;4;2022-12-31 13:07:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088976_003;3;2022-12-30 16:42:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088976_002;2;2022-12-30 16:30:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088976_001;1;2022-12-29 15:35:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_006;6;2022-12-31 12:56:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_005;5;2022-12-27 16:33:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_004;4;2022-12-27 10:03:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_003;3;2022-12-25 15:05:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_002;2;2022-12-23 19:12:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00088565_001;1;2022-12-23 15:25:00+00:00;;;CHINON 2;0.0;905.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_032;32;2022-12-31 04:51:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00035678_031;31;2022-12-30 14:05:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_030;30;2022-12-30 11:20:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_029;29;2022-12-29 02:59:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_028;28;2022-12-28 11:41:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_027;27;2022-12-27 10:53:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_026;26;2022-12-27 09:35:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_025;25;2022-12-21 16:05:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_024;24;2022-12-15 14:09:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_023;23;2022-12-14 10:47:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_022;22;2022-12-05 13:17:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_021;21;2022-11-23 09:19:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_020;20;2022-11-11 08:42:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_019;19;2022-11-03 21:38:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_018;18;2022-10-22 08:27:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_017;17;2022-10-21 05:19:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_016;16;2022-10-20 06:35:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_015;15;2022-10-19 07:24:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00035678_014;14;2022-10-18 09:02:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
