date_publication_utc;message_id;version;statut;type_indisponibilite;producteur;nom_unite;site;code_eic;filiere;puissance_max_mw;puissance_dispo_min_mw;puissance_indispo_max_mw;cause
2022-05-26 12:08:00+00:00;-EDF-05470-EDF-T-00076043_086;86;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;655;225;Information Complémentaire
2023-12-18 17:26:00+00:00;-EDF-05470-EDF-T-00047402_086;86;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-18 13:06:00+00:00;-EDF-05470-EDF-T-00038383_086;86;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-31 20:36:00+00:00;-EDF-05470-EDF-T-00091789_086;86;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-18 05:46:00+00:00;-EDF-05470-EDF-T-00038383_085;85;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-26 11:58:00+00:00;-EDF-05470-EDF-T-00076043_085;85;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;655;225;Information Complémentaire
2023-03-31 18:51:00+00:00;-EDF-05470-EDF-T-00091789_085;85;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-12-18 16:46:00+00:00;-EDF-05470-EDF-T-00047402_085;85;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2023-12-18 15:36:00+00:00;-EDF-05470-EDF-T-00047402_084;84;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-05-26 09:53:00+00:00;-EDF-05470-EDF-T-00076043_084;84;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2023-03-31 07:06:00+00:00;-EDF-05470-EDF-T-00091789_084;84;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-17 20:09:00+00:00;-EDF-05470-EDF-T-00038383_084;84;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-26 09:43:00+00:00;-EDF-05470-EDF-T-00076043_083;83;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2023-03-30 22:41:00+00:00;-EDF-05470-EDF-T-00091789_083;83;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-12-18 15:16:00+00:00;-EDF-05470-EDF-T-00047402_083;83;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-17 12:38:00+00:00;-EDF-05470-EDF-T-00038383_083;83;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-26 04:38:00+00:00;-EDF-05470-EDF-T-00076043_082;82;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2022-07-17 04:58:00+00:00;-EDF-05470-EDF-T-00038383_082;82;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-30 15:56:00+00:00;-EDF-05470-EDF-T-00091789_082;82;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-12-17 10:21:00+00:00;-EDF-05470-EDF-T-00047402_082;82;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2023-03-30 07:42:00+00:00;-EDF-05470-EDF-T-00091789_081;81;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-12-16 07:51:00+00:00;-EDF-05470-EDF-T-00047402_081;81;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-16 20:09:00+00:00;-EDF-05470-EDF-T-00038383_081;81;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-25 18:25:00+00:00;-EDF-05470-EDF-T-00076043_081;81;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2023-12-16 07:31:00+00:00;-EDF-05470-EDF-T-00047402_080;80;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-16 12:48:00+00:00;-EDF-05470-EDF-T-00038383_080;80;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-29 21:01:00+00:00;-EDF-05470-EDF-T-00091789_080;80;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-05-25 16:53:00+00:00;-EDF-05470-EDF-T-00076043_080;80;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2023-03-29 19:16:00+00:00;-EDF-05470-EDF-T-00091789_079;79;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-16 05:13:00+00:00;-EDF-05470-EDF-T-00038383_079;79;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-25 12:42:00+00:00;-EDF-05470-EDF-T-00076043_079;79;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2023-12-15 20:26:00+00:00;-EDF-05470-EDF-T-00047402_079;79;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-25 21:29:00+00:00;-EDF-05470-EDF-T-00078929_078;78;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2023-12-15 09:17:00+00:00;-EDF-05470-EDF-T-00047402_078;78;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2023-03-29 09:11:00+00:00;-EDF-05470-EDF-T-00091789_078;78;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-05-25 09:41:00+00:00;-EDF-05470-EDF-T-00076043_078;78;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2022-07-15 20:56:00+00:00;-EDF-05470-EDF-T-00038383_078;78;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-29 06:02:00+00:00;-EDF-05470-EDF-T-00091789_077;77;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-25 12:45:00+00:00;-EDF-05470-EDF-T-00078929_077;77;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2023-12-15 08:11:00+00:00;-EDF-05470-EDF-T-00047402_077;77;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-05-25 09:30:00+00:00;-EDF-05470-EDF-T-00076043_077;77;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;588;292;Information Complémentaire
2022-07-15 12:59:00+00:00;-EDF-05470-EDF-T-00038383_077;77;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-07-15 05:27:00+00:00;-EDF-05470-EDF-T-00038383_076;76;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-12-14 06:46:00+00:00;-EDF-05470-EDF-T-00047402_076;76;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2023-03-29 01:51:00+00:00;-EDF-05470-EDF-T-00091789_076;76;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-05-25 00:35:00+00:00;-EDF-05470-EDF-T-00076043_076;76;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;525;355;Information Complémentaire
2022-07-25 05:19:00+00:00;-EDF-05470-EDF-T-00078929_076;76;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-07-24 19:56:00+00:00;-EDF-05470-EDF-T-00078929_075;75;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-07-14 20:22:00+00:00;-EDF-05470-EDF-T-00038383_075;75;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-24 18:00:00+00:00;-EDF-05470-EDF-T-00076043_075;75;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;525;355;Information Complémentaire
2023-03-28 14:11:00+00:00;-EDF-05470-EDF-T-00091789_075;75;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-12-12 07:06:00+00:00;-EDF-05470-EDF-T-00047402_075;75;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-14 12:38:00+00:00;-EDF-05470-EDF-T-00038383_074;74;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-07-24 13:06:00+00:00;-EDF-05470-EDF-T-00078929_074;74;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-05-24 09:32:00+00:00;-EDF-05470-EDF-T-00076043_074;74;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;510;370;Information Complémentaire
2023-12-11 11:21:00+00:00;-EDF-05470-EDF-T-00047402_074;74;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2023-03-28 01:51:00+00:00;-EDF-05470-EDF-T-00091789_074;74;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-14 07:17:00+00:00;-EDF-05470-EDF-T-00038383_073;73;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2022-05-24 08:55:00+00:00;-EDF-05470-EDF-T-00076043_073;73;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;510;370;Information Complémentaire
2023-03-27 13:56:00+00:00;-EDF-05470-EDF-T-00091789_073;73;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-24 04:57:00+00:00;-EDF-05470-EDF-T-00078929_073;73;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2023-12-06 20:11:00+00:00;-EDF-05470-EDF-T-00047402_073;73;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2023-12-02 15:51:00+00:00;-EDF-05470-EDF-T-00047402_072;72;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2022-07-23 20:07:00+00:00;-EDF-05470-EDF-T-00078929_072;72;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-05-24 03:49:00+00:00;-EDF-05470-EDF-T-00076043_072;72;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;510;370;Information Complémentaire
2022-07-13 21:49:00+00:00;-EDF-05470-EDF-T-00038383_072;72;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-27 05:46:00+00:00;-EDF-05470-EDF-T-00091789_072;72;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2024-02-09 19:56:00+00:00;-EDF-05470-EDF-T-00120477_071;71;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;760;155;Information Complémentaire
2023-03-26 20:17:00+00:00;-EDF-05470-EDF-T-00091789_071;71;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-11-28 07:56:00+00:00;-EDF-05470-EDF-T-00047402_071;71;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2022-05-24 02:34:00+00:00;-EDF-05470-EDF-T-00076043_071;71;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;500;380;Information Complémentaire
2022-07-23 12:32:00+00:00;-EDF-05470-EDF-T-00078929_071;71;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-07-13 13:05:00+00:00;-EDF-05470-EDF-T-00038383_071;71;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-03-26 14:11:00+00:00;-EDF-05470-EDF-T-00091789_070;70;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-07-23 05:04:00+00:00;-EDF-05470-EDF-T-00078929_070;70;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2024-02-09 06:31:00+00:00;-EDF-05470-EDF-T-00120477_070;70;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;760;155;Information Complémentaire
2022-07-13 05:33:00+00:00;-EDF-05470-EDF-T-00038383_070;70;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2023-11-17 16:51:00+00:00;-EDF-05470-EDF-T-00047402_070;70;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2022-05-23 15:01:00+00:00;-EDF-05470-EDF-T-00076043_070;70;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;450;430;Information Complémentaire
2022-07-22 20:32:00+00:00;-EDF-05470-EDF-T-00078929_069;69;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2023-03-26 11:36:00+00:00;-EDF-05470-EDF-T-00091789_069;69;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2020-07-01 15:55:00+00:00;-EDF-05470-EDF-T-00023935_069;69;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2023-11-10 06:16:00+00:00;-EDF-05470-EDF-T-00047402_069;69;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2022-07-13 04:17:00+00:00;-EDF-05470-EDF-T-00038383_069;69;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2024-02-07 18:31:00+00:00;-EDF-05470-EDF-T-00120477_069;69;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;760;155;Information Complémentaire
2022-05-22 15:30:00+00:00;-EDF-05470-EDF-T-00076043_069;69;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;340;540;Information Complémentaire
2023-03-25 21:36:00+00:00;-EDF-05470-EDF-T-00091789_068;68;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2020-07-01 09:24:00+00:00;-EDF-05470-EDF-T-00023935_068;68;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2022-07-22 18:17:00+00:00;-EDF-05470-EDF-T-00078929_068;68;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2022-05-22 11:25:00+00:00;-EDF-05470-EDF-T-00076043_068;68;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;340;540;Information Complémentaire
2023-10-27 19:16:00+00:00;-EDF-05470-EDF-T-00047402_068;68;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2022-07-12 21:20:00+00:00;-EDF-05470-EDF-T-00038383_068;68;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2020-07-19 16:55:00+00:00;-EDF-05470-EDF-T-00043443_068;68;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2024-02-06 23:06:00+00:00;-EDF-05470-EDF-T-00120477_068;68;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;760;155;Information Complémentaire
2023-10-19 21:01:00+00:00;-EDF-05470-EDF-T-00047402_067;67;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2023-03-25 17:11:00+00:00;-EDF-05470-EDF-T-00091789_067;67;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2020-06-30 10:21:00+00:00;-EDF-05470-EDF-T-00023935_067;67;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2022-05-22 06:30:00+00:00;-EDF-05470-EDF-T-00076043_067;67;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;340;540;Information Complémentaire
2022-07-22 05:16:00+00:00;-EDF-05470-EDF-T-00078929_067;67;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2024-02-06 03:21:00+00:00;-EDF-05470-EDF-T-00120477_067;67;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;690;225;Information Complémentaire
2022-07-12 14:54:00+00:00;-EDF-05470-EDF-T-00038383_067;67;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2020-07-19 08:15:00+00:00;-EDF-05470-EDF-T-00043443_067;67;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2020-06-29 11:48:00+00:00;-EDF-05470-EDF-T-00023935_066;66;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2023-09-26 18:41:00+00:00;-EDF-05470-EDF-T-00047402_066;66;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Maintenance Prévue
2020-07-17 10:02:00+00:00;-EDF-05470-EDF-T-00043443_066;66;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2022-07-21 23:41:00+00:00;-EDF-05470-EDF-T-00078929_066;66;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;670;240;Information Complémentaire
2023-03-25 07:55:00+00:00;-EDF-05470-EDF-T-00091789_066;66;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2022-05-22 06:20:00+00:00;-EDF-05470-EDF-T-00076043_066;66;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;340;540;Information Complémentaire
2023-04-02 11:16:00+00:00;-EDF-05470-EDF-T-00092552_066;66;Inactif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Défaillance
2022-07-12 14:26:00+00:00;-EDF-05470-EDF-T-00038383_066;66;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2024-02-05 07:21:00+00:00;-EDF-05470-EDF-T-00120477_066;66;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;610;305;Information Complémentaire
2024-05-18 22:56:00+00:00;-EDF-05470-EDF-T-00046601_065;65;Inactif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;0;905;Information Complémentaire
2023-04-02 08:56:00+00:00;-EDF-05470-EDF-T-00092552_065;65;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Défaillance
2022-05-22 05:25:00+00:00;-EDF-05470-EDF-T-00076043_065;65;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;340;540;Information Complémentaire
2024-02-05 00:11:00+00:00;-EDF-05470-EDF-T-00120477_065;65;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;540;375;Information Complémentaire
2023-09-06 14:04:00+00:00;-EDF-05470-EDF-T-00047402_065;65;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-07-21 20:16:00+00:00;-EDF-05470-EDF-T-00078929_065;65;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;750;160;Information Complémentaire
2022-07-12 05:19:00+00:00;-EDF-05470-EDF-T-00038383_065;65;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2020-07-17 00:32:00+00:00;-EDF-05470-EDF-T-00043443_065;65;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2020-06-29 07:35:00+00:00;-EDF-05470-EDF-T-00023935_065;65;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2023-03-24 22:11:00+00:00;-EDF-05470-EDF-T-00091789_065;65;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-08-11 14:26:00+00:00;-EDF-05470-EDF-T-00047402_064;64;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2020-07-16 09:56:00+00:00;-EDF-05470-EDF-T-00043443_064;64;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2022-07-21 13:36:00+00:00;-EDF-05470-EDF-T-00078929_064;64;Actif;Fortuite;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;750;160;Information Complémentaire
2023-03-24 21:50:00+00:00;-EDF-05470-EDF-T-00091789_064;64;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2020-06-26 18:32:00+00:00;-EDF-05470-EDF-T-00023935_064;64;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2022-07-11 20:14:00+00:00;-EDF-05470-EDF-T-00038383_064;64;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2024-05-18 22:31:00+00:00;-EDF-05470-EDF-T-00046601_064;64;Actif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;0;905;Information Complémentaire
2022-05-21 16:10:00+00:00;-EDF-05470-EDF-T-00076043_064;64;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;275;605;Information Complémentaire
2023-04-02 00:26:00+00:00;-EDF-05470-EDF-T-00092552_064;64;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Défaillance
2024-02-04 18:56:00+00:00;-EDF-05470-EDF-T-00120477_064;64;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;527;388;Information Complémentaire
2023-03-23 21:09:00+00:00;-EDF-05470-EDF-T-00091789_063;63;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2020-06-12 14:48:00+00:00;-EDF-05470-EDF-T-00023935_063;63;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;0;890;Information Complémentaire
2024-05-18 19:51:00+00:00;-EDF-05470-EDF-T-00046601_063;63;Actif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;0;905;Information Complémentaire
2023-04-01 02:46:00+00:00;-EDF-05470-EDF-T-00092552_063;63;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Défaillance
2024-02-03 12:56:00+00:00;-EDF-05470-EDF-T-00120477_063;63;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;390;525;Information Complémentaire
